Division,MatchDate,HomeTeam,AwayTeam,FTHome,FTAway,FTResult,HomeElo,AwayElo,OddHome,OddDraw,OddAway
SP1,2024-08-15,Ath Bilbao,Getafe,1.0,1.0,D,1764.15,1626.93,1.51,4.04,7.61
SP1,2024-08-15,Betis,Girona,1.0,1.0,D,1709.26,1793.73,2.4,3.38,3.02
SP1,2024-08-16,Celta,Alaves,2.0,1.0,H,1653.13,1645.67,2.03,3.32,4.02
SP1,2024-08-16,Las Palmas,Sevilla,2.0,2.0,D,1588.57,1676.25,2.83,3.21,2.65
SP1,2024-08-17,Osasuna,Leganes,1.0,1.0,D,1651.6,1566.74,1.88,3.44,4.48
SP1,2024-08-17,Valencia,Barcelona,1.0,2.0,A,1663.42,1882.09,4.76,3.87,1.74
SP1,2024-08-18,Sociedad,Vallecano,1.0,2.0,A,1766.56,1612.18,1.59,3.74,6.63
SP1,2024-08-18,Mallorca,Real Madrid,1.0,1.0,D,1642.41,1997.41,7.33,4.34,1.47
SP1,2024-08-19,Valladolid,Espanol,1.0,0.0,H,1593.78,1600.12,2.36,3.1,3.34
SP1,2024-08-19,Villarreal,Ath Madrid,2.0,2.0,D,1742.1,1828.52,3.33,3.67,2.12
SP1,2024-08-23,Celta,Valencia,3.0,1.0,H,1653.13,1663.42,2.12,3.35,3.65
SP1,2024-08-23,Sevilla,Villarreal,1.0,2.0,A,1676.25,1742.1,2.4,3.55,2.88
SP1,2024-08-24,Osasuna,Mallorca,1.0,0.0,H,1651.6,1642.41,2.47,3.01,3.22
SP1,2024-08-24,Barcelona,Ath Bilbao,2.0,1.0,H,1882.09,1764.15,1.64,4.18,5.05
SP1,2024-08-24,Espanol,Sociedad,0.0,1.0,A,1600.12,1766.56,4.0,3.13,2.1
SP1,2024-08-24,Getafe,Vallecano,0.0,0.0,D,1626.93,1612.18,2.5,2.93,3.27
SP1,2024-08-25,Real Madrid,Valladolid,3.0,0.0,H,1997.41,1593.78,1.17,7.96,15.17
SP1,2024-08-25,Leganes,Las Palmas,2.0,1.0,H,1566.74,1588.57,2.29,2.99,3.64
SP1,2024-08-25,Alaves,Betis,0.0,0.0,D,1645.67,1709.26,2.4,3.12,3.21
SP1,2024-08-25,Ath Madrid,Girona,3.0,0.0,H,1828.52,1793.73,1.6,4.27,5.31
SP1,2024-08-26,Villarreal,Celta,4.0,3.0,H,1742.1,1653.13,1.96,3.56,3.82
SP1,2024-08-27,Mallorca,Sevilla,0.0,0.0,D,1642.41,1676.25,2.41,3.11,3.26
SP1,2024-08-27,Vallecano,Barcelona,1.0,2.0,A,1612.18,1882.09,5.33,3.95,1.66
SP1,2024-08-28,Ath Bilbao,Valencia,1.0,0.0,H,1764.15,1663.42,1.62,3.89,5.91
SP1,2024-08-28,Valladolid,Leganes,0.0,0.0,D,1593.78,1566.74,2.32,3.01,3.58
SP1,2024-08-28,Ath Madrid,Espanol,0.0,0.0,D,1828.52,1600.12,1.3,5.42,11.24
SP1,2024-08-28,Sociedad,Alaves,1.0,2.0,A,1766.56,1645.67,1.71,3.57,5.64
SP1,2024-08-29,Girona,Osasuna,4.0,0.0,H,1793.73,1651.6,1.73,3.94,4.53
SP1,2024-08-29,Las Palmas,Real Madrid,1.0,1.0,D,1588.57,1997.41,8.01,5.09,1.38
SP1,2024-08-31,Barcelona,Valladolid,7.0,0.0,H,1882.09,1593.78,1.25,6.45,11.72
SP1,2024-08-31,Ath Bilbao,Ath Madrid,0.0,1.0,A,1764.15,1828.52,3.01,3.34,2.43
SP1,2024-08-31,Espanol,Vallecano,2.0,1.0,H,1600.12,1612.18,2.78,3.03,2.84
SP1,2024-08-31,Leganes,Mallorca,0.0,1.0,A,1566.74,1642.41,2.56,2.9,3.27
SP1,2024-08-31,Valencia,Villarreal,1.0,1.0,D,1663.42,1742.1,2.84,3.45,2.49
SP1,2024-09-01,Alaves,Las Palmas,2.0,0.0,H,1653.25,1590.29,1.96,3.35,4.25
SP1,2024-09-01,Osasuna,Celta,3.0,2.0,H,1647.64,1664.78,2.46,3.31,2.99
SP1,2024-09-01,Sevilla,Girona,0.0,2.0,A,1669.58,1791.71,2.37,3.73,2.82
SP1,2024-09-01,Getafe,Sociedad,0.0,0.0,D,1630.79,1746.36,3.52,2.87,2.43
SP1,2024-09-01,Real Madrid,Betis,2.0,0.0,H,1985.12,1711.92,1.29,5.91,10.17
SP1,2024-09-13,Betis,Leganes,2.0,0.0,H,1711.92,1572.48,1.65,3.72,6.06
SP1,2024-09-14,Mallorca,Villarreal,1.0,2.0,A,1650.5,1754.23,2.5,3.27,2.96
SP1,2024-09-14,Espanol,Alaves,3.0,2.0,H,1602.75,1653.25,2.72,3.07,2.87
SP1,2024-09-14,Sevilla,Getafe,1.0,0.0,H,1669.58,1630.79,2.24,3.09,3.66
SP1,2024-09-14,Sociedad,Real Madrid,0.0,2.0,A,1746.36,1985.12,5.07,3.87,1.7
SP1,2024-09-15,Celta,Valladolid,3.0,1.0,H,1658.02,1593.14,1.68,3.97,5.06
SP1,2024-09-15,Girona,Barcelona,1.0,4.0,A,1800.78,1898.2,4.05,3.97,1.84
SP1,2024-09-15,Las Palmas,Ath Bilbao,2.0,3.0,A,1583.02,1751.97,3.8,3.43,2.04
SP1,2024-09-15,Ath Madrid,Valencia,3.0,0.0,H,1838.46,1647.69,1.35,4.98,9.83
SP1,2024-09-16,Vallecano,Osasuna,3.0,1.0,H,1617.52,1654.4,2.1,3.17,3.95
SP1,2024-09-17,Mallorca,Sociedad,1.0,0.0,H,1643.5,1739.32,2.88,2.81,2.93
SP1,2024-09-18,Betis,Getafe,2.0,1.0,H,1714.65,1626.44,1.98,3.08,4.64
SP1,2024-09-19,Leganes,Ath Bilbao,0.0,2.0,A,1567.33,1751.97,4.03,3.17,2.07
SP1,2024-09-20,Alaves,Sevilla,2.0,1.0,H,1652.46,1666.33,2.18,3.26,3.63
SP1,2024-09-21,Valladolid,Sociedad,0.0,0.0,D,1593.14,1739.32,3.79,3.07,2.19
SP1,2024-09-21,Osasuna,Las Palmas,2.0,1.0,H,1654.4,1583.02,1.92,3.44,4.33
SP1,2024-09-21,Valencia,Girona,2.0,0.0,H,1647.69,1800.78,2.89,3.35,2.51
SP1,2024-09-21,Real Madrid,Espanol,4.0,1.0,H,1993.12,1610.8,1.16,8.07,16.79
SP1,2024-09-22,Getafe,Leganes,1.0,1.0,D,1626.44,1567.33,2.05,2.88,4.77
SP1,2024-09-22,Ath Bilbao,Celta,3.0,1.0,H,1751.97,1658.02,1.71,3.96,4.83
SP1,2024-09-22,Villarreal,Barcelona,1.0,5.0,A,1761.23,1898.2,3.74,4.09,1.87
SP1,2024-09-22,Vallecano,Ath Madrid,1.0,1.0,D,1617.52,1838.46,4.79,3.52,1.81
SP1,2024-09-23,Betis,Mallorca,1.0,2.0,A,1714.65,1643.5,1.89,3.29,4.73
SP1,2024-09-24,Sevilla,Valladolid,2.0,1.0,H,1666.33,1593.14,1.68,3.83,5.45
SP1,2024-09-24,Valencia,Osasuna,0.0,0.0,D,1647.69,1654.4,2.08,3.16,4.08
SP1,2024-09-24,Real Madrid,Alaves,3.0,2.0,H,1993.12,1652.46,1.19,7.37,16.0
SP1,2024-09-25,Girona,Vallecano,0.0,0.0,D,1800.78,1617.52,1.76,3.81,4.66
SP1,2024-09-25,Barcelona,Getafe,1.0,0.0,H,1898.2,1626.44,1.23,6.47,12.83
SP1,2024-09-26,Espanol,Villarreal,1.0,2.0,A,1610.8,1761.23,3.38,3.46,2.18
SP1,2024-09-26,Las Palmas,Betis,1.0,1.0,D,1583.02,1714.65,3.09,3.25,2.41
SP1,2024-09-26,Celta,Ath Madrid,0.0,1.0,A,1658.02,1838.46,3.82,3.74,1.94
SP1,2024-09-27,Valladolid,Mallorca,1.0,2.0,A,1593.14,1643.5,3.03,2.9,2.72
SP1,2024-09-28,Getafe,Alaves,2.0,0.0,H,1626.44,1652.46,2.63,2.8,3.27
SP1,2024-09-28,Vallecano,Leganes,1.0,1.0,D,1617.52,1567.33,1.94,3.14,4.79
SP1,2024-09-28,Sociedad,Valencia,3.0,0.0,H,1739.32,1647.69,1.91,3.29,4.62
SP1,2024-09-28,Osasuna,Barcelona,4.0,2.0,H,1654.4,1898.2,6.38,4.76,1.47
SP1,2024-09-29,Celta,Girona,1.0,1.0,D,1658.02,1800.78,2.16,3.65,3.26
SP1,2024-09-29,Ath Bilbao,Sevilla,1.0,1.0,D,1751.97,1666.33,1.72,3.83,4.9
SP1,2024-09-29,Betis,Espanol,1.0,0.0,H,1714.65,1610.8,1.67,3.77,5.58
SP1,2024-09-29,Ath Madrid,Real Madrid,1.0,1.0,D,1838.46,1993.12,2.79,3.44,2.52
SP1,2024-09-30,Villarreal,Las Palmas,3.0,1.0,H,1761.23,1583.02,1.48,4.71,6.37
SP1,2024-10-04,Leganes,Valencia,0.0,0.0,D,1568.01,1647.25,3.0,2.82,2.83
SP1,2024-10-05,Espanol,Mallorca,2.0,1.0,H,1599.78,1672.87,3.2,2.92,2.58
SP1,2024-10-05,Getafe,Osasuna,1.0,1.0,D,1628.44,1669.75,2.23,2.95,3.87
SP1,2024-10-05,Las Palmas,Celta,0.0,1.0,A,1571.31,1656.22,3.12,3.58,2.26
SP1,2024-10-05,Valladolid,Vallecano,1.0,2.0,A,1576.43,1634.32,3.13,3.01,2.56
SP1,2024-10-05,Real Madrid,Villarreal,2.0,0.0,H,1997.27,1759.89,1.27,6.6,9.69
SP1,2024-10-06,Girona,Ath Bilbao,2.0,1.0,H,1765.16,1769.74,2.42,3.27,3.1
SP1,2024-10-06,Alaves,Barcelona,0.0,3.0,A,1647.8,1896.72,5.5,4.4,1.57
SP1,2024-10-06,Sevilla,Betis,1.0,0.0,H,1669.51,1710.26,2.52,3.21,2.97
SP1,2024-10-06,Sociedad,Ath Madrid,1.0,1.0,D,1738.61,1853.03,3.31,3.16,2.35
SP1,2024-10-18,Alaves,Valladolid,2.0,3.0,A,1622.62,1549.21,1.65,3.82,5.82
SP1,2024-10-19,Ath Bilbao,Espanol,4.0,1.0,H,1748.34,1589.51,1.46,4.32,7.98
SP1,2024-10-19,Osasuna,Betis,1.0,2.0,A,1651.79,1672.89,2.58,3.3,2.83
SP1,2024-10-19,Girona,Sociedad,0.0,1.0,A,1742.21,1708.14,2.51,3.29,2.93
SP1,2024-10-19,Celta,Real Madrid,1.0,2.0,A,1645.13,1969.73,5.24,4.37,1.61
SP1,2024-10-20,Mallorca,Vallecano,1.0,0.0,H,1645.75,1624.15,2.1,3.07,4.08
SP1,2024-10-20,Ath Madrid,Leganes,3.0,1.0,H,1817.35,1549.71,1.33,4.96,10.5
SP1,2024-10-20,Villarreal,Getafe,1.0,1.0,D,1738.25,1609.01,1.73,3.77,4.9
SP1,2024-10-20,Barcelona,Sevilla,5.0,1.0,H,1886.44,1658.0,1.31,5.81,8.96
SP1,2024-10-21,Valencia,Las Palmas,2.0,3.0,A,1628.17,1545.02,1.65,3.71,5.85
SP1,2024-10-25,Espanol,Sevilla,0.0,2.0,A,1589.51,1658.0,3.17,3.21,2.42
SP1,2024-10-26,Valladolid,Villarreal,1.0,2.0,A,1549.21,1738.25,3.61,3.68,2.02
SP1,2024-10-26,Vallecano,Alaves,1.0,0.0,H,1624.15,1622.62,2.26,3.09,3.6
SP1,2024-10-26,Las Palmas,Girona,1.0,0.0,H,1545.02,1742.21,2.87,3.42,2.49
SP1,2024-10-26,Real Madrid,Barcelona,0.0,4.0,A,1969.73,1886.44,2.04,4.04,3.29
SP1,2024-10-27,Leganes,Celta,3.0,0.0,H,1549.71,1645.13,3.28,3.18,2.36
SP1,2024-10-27,Getafe,Valencia,1.0,1.0,D,1609.01,1628.17,2.19,2.93,4.02
SP1,2024-10-27,Betis,Ath Madrid,1.0,0.0,H,1672.89,1817.35,3.19,3.22,2.37
SP1,2024-10-27,Sociedad,Osasuna,0.0,2.0,A,1708.14,1651.79,1.79,3.63,4.69
SP1,2024-10-28,Mallorca,Ath Bilbao,0.0,0.0,D,1645.75,1748.34,3.0,2.98,2.64
SP1,2024-11-01,Alaves,Mallorca,1.0,0.0,H,1608.19,1656.79,2.38,2.97,3.5
SP1,2024-11-02,Osasuna,Valladolid,1.0,0.0,H,1663.24,1559.5,1.63,3.79,6.02
SP1,2024-11-02,Girona,Leganes,4.0,3.0,H,1726.14,1566.62,1.71,3.64,5.43
SP1,2024-11-03,Ath Madrid,Las Palmas,2.0,0.0,H,1798.29,1571.82,1.27,5.92,11.1
SP1,2024-11-03,Barcelona,Espanol,3.0,1.0,H,1928.33,1576.46,1.12,10.76,17.94
SP1,2024-11-03,Sevilla,Sociedad,0.0,2.0,A,1668.84,1711.9,2.94,3.05,2.64
SP1,2024-11-03,Ath Bilbao,Betis,1.0,1.0,D,1762.63,1691.17,1.93,3.5,4.09
SP1,2024-11-04,Celta,Getafe,1.0,0.0,H,1630.65,1616.04,1.96,3.27,4.36
SP1,2024-11-08,Vallecano,Las Palmas,1.0,3.0,A,1628.26,1571.82,1.88,3.43,4.56
SP1,2024-11-09,Real Madrid,Osasuna,4.0,0.0,H,1959.42,1663.24,1.19,7.32,13.91
SP1,2024-11-09,Villarreal,Alaves,3.0,0.0,H,1742.2,1608.19,1.63,4.14,5.27
SP1,2024-11-09,Leganes,Sevilla,1.0,0.0,H,1566.62,1668.84,2.92,3.06,2.66
SP1,2024-11-10,Betis,Celta,2.0,2.0,D,1691.17,1630.65,2.0,3.54,3.77
SP1,2024-11-10,Mallorca,Ath Madrid,0.0,1.0,A,1656.79,1798.29,3.74,3.02,2.24
SP1,2024-11-10,Getafe,Girona,0.0,1.0,A,1616.04,1726.14,2.46,3.1,3.15
SP1,2024-11-10,Valladolid,Ath Bilbao,1.0,1.0,D,1559.5,1762.63,4.53,3.42,1.87
SP1,2024-11-10,Sociedad,Barcelona,1.0,0.0,H,1711.9,1928.33,4.75,4.1,1.68
SP1,2024-11-22,Getafe,Valladolid,2.0,0.0,H,1598.56,1554.8,1.67,3.44,6.48
SP1,2024-11-23,Valencia,Betis,4.0,2.0,H,1617.15,1688.11,2.97,3.06,2.63
SP1,2024-11-23,Ath Madrid,Alaves,2.0,1.0,H,1815.53,1605.19,1.36,4.86,9.9
SP1,2024-11-23,Girona,Espanol,4.0,1.0,H,1723.7,1570.5,1.67,3.91,5.3
SP1,2024-11-23,Las Palmas,Mallorca,2.0,3.0,A,1580.35,1638.8,2.96,2.94,2.72
SP1,2024-11-23,Celta,Barcelona,2.0,2.0,D,1635.69,1917.28,4.58,4.44,1.67
SP1,2024-11-24,Osasuna,Villarreal,2.0,2.0,D,1659.44,1744.04,2.59,3.45,2.7
SP1,2024-11-24,Sevilla,Vallecano,1.0,0.0,H,1642.85,1607.61,2.32,3.23,3.28
SP1,2024-11-24,Leganes,Real Madrid,0.0,3.0,A,1568.09,1939.57,8.26,4.66,1.4
SP1,2024-11-24,Ath Bilbao,Sociedad,1.0,0.0,H,1754.71,1722.39,2.25,3.04,3.65
SP1,2024-11-29,Mallorca,Valencia,2.0,1.0,H,1638.8,1617.15,2.04,2.94,4.67
SP1,2024-11-30,Barcelona,Las Palmas,1.0,2.0,A,1917.28,1580.35,1.16,8.92,14.85
SP1,2024-11-30,Alaves,Leganes,1.0,1.0,D,1605.19,1568.09,1.83,3.27,5.19
SP1,2024-11-30,Espanol,Celta,3.0,1.0,H,1570.5,1635.69,3.31,3.33,2.26
SP1,2024-11-30,Valladolid,Ath Madrid,0.0,5.0,A,1554.8,1815.53,6.33,4.07,1.56
SP1,2024-12-01,Villarreal,Girona,2.0,2.0,D,1743.51,1719.58,1.86,3.84,4.0
SP1,2024-12-01,Real Madrid,Getafe,2.0,0.0,H,1935.72,1606.24,1.36,4.75,9.5
SP1,2024-12-01,Vallecano,Ath Bilbao,1.0,2.0,A,1601.98,1762.86,2.84,3.08,2.69
SP1,2024-12-01,Sociedad,Betis,2.0,0.0,H,1724.72,1663.83,1.79,3.58,4.78
SP1,2024-12-02,Sevilla,Osasuna,1.0,1.0,D,1648.34,1659.82,2.14,3.36,3.52
SP1,2024-12-03,Mallorca,Barcelona,1.0,5.0,A,1653.26,1898.79,6.11,4.38,1.53
SP1,2024-12-04,Ath Bilbao,Real Madrid,2.0,1.0,H,1762.86,1935.72,3.14,3.5,2.28
SP1,2024-12-06,Celta,Mallorca,2.0,0.0,H,1629.54,1653.26,1.89,3.36,4.62
SP1,2024-12-07,Las Palmas,Valladolid,2.0,1.0,H,1588.17,1539.69,1.8,3.65,4.64
SP1,2024-12-07,Betis,Barcelona,2.0,2.0,D,1663.83,1898.79,5.11,4.5,1.6
SP1,2024-12-07,Valencia,Vallecano,0.0,1.0,A,1622.93,1601.98,2.25,2.98,3.81
SP1,2024-12-07,Girona,Real Madrid,0.0,3.0,A,1719.58,1935.72,4.56,4.01,1.73
SP1,2024-12-08,Leganes,Sociedad,0.0,3.0,A,1567.47,1724.72,4.61,3.15,1.94
SP1,2024-12-08,Ath Bilbao,Villarreal,2.0,0.0,H,1762.86,1743.51,1.96,3.7,3.72
SP1,2024-12-08,Osasuna,Alaves,2.0,2.0,D,1659.82,1599.68,2.08,3.35,3.72
SP1,2024-12-08,Ath Madrid,Sevilla,4.0,3.0,H,1839.81,1648.34,1.38,4.84,8.57
SP1,2024-12-09,Getafe,Espanol,1.0,0.0,H,1606.24,1576.64,1.8,3.17,5.61
SP1,2024-12-13,Valladolid,Valencia,1.0,0.0,H,1539.69,1622.93,3.23,3.05,2.44
SP1,2024-12-14,Espanol,Osasuna,0.0,0.0,D,1576.64,1659.82,2.82,3.14,2.66
SP1,2024-12-14,Mallorca,Girona,2.0,1.0,H,1653.26,1719.58,2.36,3.05,3.37
SP1,2024-12-14,Sevilla,Celta,1.0,0.0,H,1648.34,1629.54,2.27,3.31,3.28
SP1,2024-12-14,Vallecano,Real Madrid,3.0,3.0,D,1601.98,1935.72,5.79,4.01,1.6
SP1,2024-12-15,Ath Madrid,Getafe,1.0,0.0,H,1852.69,1619.7,1.4,4.3,9.61
SP1,2024-12-15,Alaves,Ath Bilbao,1.0,1.0,D,1612.84,1806.92,3.66,3.15,2.17
SP1,2024-12-15,Sociedad,Las Palmas,0.0,0.0,D,1754.71,1602.91,1.42,4.31,8.55
SP1,2024-12-15,Villarreal,Betis,1.0,2.0,A,1743.04,1672.09,1.79,3.89,4.3
SP1,2024-12-15,Barcelona,Leganes,0.0,1.0,A,1919.52,1566.76,1.13,8.85,18.38
SP1,2024-12-18,Espanol,Valencia,1.0,1.0,D,1580.83,1613.3,2.65,2.95,3.02
SP1,2024-12-18,Villarreal,Vallecano,1.0,1.0,D,1743.04,1622.94,1.83,3.65,4.4
SP1,2024-12-20,Girona,Valladolid,3.0,0.0,H,1712.1,1552.28,1.39,4.83,8.26
SP1,2024-12-21,Getafe,Mallorca,0.0,1.0,A,1619.7,1653.62,2.31,2.76,3.93
SP1,2024-12-21,Celta,Sociedad,2.0,0.0,H,1642.53,1754.71,2.92,3.11,2.6
SP1,2024-12-21,Osasuna,Ath Bilbao,1.0,2.0,A,1666.92,1806.92,3.76,3.2,2.12
SP1,2024-12-21,Barcelona,Ath Madrid,1.0,2.0,A,1919.52,1852.69,1.89,3.88,3.85
SP1,2024-12-22,Valencia,Alaves,2.0,2.0,D,1613.3,1612.84,2.28,3.04,3.52
SP1,2024-12-22,Real Madrid,Sevilla,4.0,2.0,H,1947.47,1659.71,1.34,5.53,8.21
SP1,2024-12-22,Las Palmas,Espanol,1.0,0.0,H,1602.91,1580.83,1.84,3.54,4.45
SP1,2024-12-22,Leganes,Villarreal,2.0,5.0,A,1566.76,1743.04,4.1,3.47,1.94
SP1,2024-12-22,Betis,Vallecano,1.0,1.0,D,1672.09,1622.94,1.8,3.54,4.69
SP1,2025-01-03,Valencia,Real Madrid,1.0,2.0,A,1612.66,1949.76,7.11,4.67,1.44
SP1,2025-01-10,Vallecano,Celta,2.0,1.0,H,1631.43,1655.65,2.81,3.07,2.74
SP1,2025-01-11,Alaves,Girona,0.0,1.0,A,1618.26,1717.32,2.77,3.13,2.7
SP1,2025-01-11,Valladolid,Betis,1.0,0.0,H,1547.42,1681.0,4.48,3.47,1.85
SP1,2025-01-11,Espanol,Leganes,1.0,1.0,D,1574.24,1572.94,2.09,3.03,4.07
SP1,2025-01-11,Sevilla,Valencia,1.0,1.0,D,1657.78,1612.66,2.0,3.42,3.85
SP1,2025-01-12,Las Palmas,Getafe,1.0,2.0,A,1614.47,1608.53,2.49,2.93,3.24
SP1,2025-01-12,Ath Madrid,Osasuna,1.0,0.0,H,1865.87,1660.64,1.31,5.3,10.29
SP1,2025-01-13,Sociedad,Villarreal,1.0,0.0,H,1736.19,1737.39,1.94,3.48,4.0
SP1,2025-01-17,Espanol,Valladolid,2.0,1.0,H,1572.29,1557.23,1.81,3.36,5.12
SP1,2025-01-18,Girona,Sevilla,1.0,2.0,A,1724.5,1654.59,1.94,3.55,3.96
SP1,2025-01-18,Leganes,Ath Madrid,1.0,0.0,H,1574.89,1868.26,7.03,4.15,1.5
SP1,2025-01-18,Betis,Alaves,1.0,3.0,A,1671.19,1611.09,1.75,3.68,4.81
SP1,2025-01-18,Getafe,Barcelona,1.0,1.0,D,1618.7,1892.09,6.51,4.35,1.5
SP1,2025-01-19,Celta,Ath Bilbao,1.0,2.0,A,1648.69,1810.31,2.83,3.14,2.64
SP1,2025-01-19,Real Madrid,Las Palmas,4.0,1.0,H,1952.22,1604.31,1.15,8.44,16.41
SP1,2025-01-19,Osasuna,Vallecano,1.0,1.0,D,1658.25,1638.39,2.18,3.11,3.68
SP1,2025-01-19,Valencia,Sociedad,1.0,0.0,H,1613.39,1742.6,3.1,3.05,2.51
SP1,2025-01-20,Villarreal,Mallorca,4.0,0.0,H,1730.98,1663.13,1.73,3.68,5.04
SP1,2025-01-24,Las Palmas,Osasuna,1.0,1.0,D,1604.31,1658.25,2.52,3.13,3.04
SP1,2025-01-25,Mallorca,Betis,0.0,1.0,A,1663.13,1671.19,2.3,3.05,3.48
SP1,2025-01-25,Ath Madrid,Villarreal,1.0,1.0,D,1868.26,1730.98,1.7,4.09,4.61
SP1,2025-01-25,Sevilla,Espanol,1.0,1.0,D,1654.59,1572.29,1.71,3.75,5.06
SP1,2025-01-25,Valladolid,Real Madrid,0.0,3.0,A,1557.23,1952.22,10.64,6.31,1.25
SP1,2025-01-26,Vallecano,Girona,2.0,1.0,H,1638.39,1724.5,2.72,3.06,2.82
SP1,2025-01-26,Sociedad,Getafe,0.0,3.0,A,1742.6,1618.7,1.76,3.21,5.81
SP1,2025-01-26,Ath Bilbao,Leganes,0.0,0.0,D,1810.31,1574.89,1.38,4.67,9.14
SP1,2025-01-26,Barcelona,Valencia,7.0,1.0,H,1892.09,1613.39,1.2,7.06,12.73
SP1,2025-01-27,Alaves,Celta,1.0,1.0,D,1611.09,1648.69,2.66,3.1,2.85
SP1,2025-01-31,Leganes,Vallecano,0.0,1.0,A,1574.89,1638.39,3.23,2.99,2.48
SP1,2025-02-01,Getafe,Sevilla,0.0,0.0,D,1645.16,1661.23,2.49,2.92,3.3
SP1,2025-02-01,Villarreal,Valladolid,5.0,1.0,H,1744.88,1547.72,1.23,6.59,11.97
SP1,2025-02-01,Ath Madrid,Mallorca,2.0,0.0,H,1862.33,1643.06,1.41,4.34,8.9
SP1,2025-02-01,Espanol,Real Madrid,1.0,0.0,H,1581.92,1964.78,9.57,5.49,1.31
SP1,2025-02-02,Barcelona,Alaves,1.0,0.0,H,1895.48,1625.39,1.19,7.52,13.89
SP1,2025-02-02,Valencia,Celta,2.0,1.0,H,1618.52,1643.84,2.37,3.13,3.24
SP1,2025-02-02,Osasuna,Sociedad,2.0,1.0,H,1655.6,1709.68,3.02,2.97,2.6
SP1,2025-02-02,Betis,Ath Bilbao,2.0,2.0,D,1664.28,1788.0,2.98,3.26,2.46
SP1,2025-02-03,Girona,Las Palmas,2.0,1.0,H,1697.2,1601.49,1.62,4.1,5.29
SP1,2025-02-07,Vallecano,Valladolid,1.0,0.0,H,1657.09,1547.72,1.49,4.25,7.3
SP1,2025-02-08,Celta,Betis,3.0,2.0,H,1643.84,1664.28,2.31,3.35,3.16
SP1,2025-02-08,Ath Bilbao,Girona,3.0,0.0,H,1788.0,1697.2,1.67,3.84,5.29
SP1,2025-02-08,Las Palmas,Villarreal,1.0,2.0,A,1601.49,1744.88,4.51,4.04,1.73
SP1,2025-02-08,Real Madrid,Ath Madrid,1.0,1.0,D,1964.78,1862.33,1.88,3.68,4.13
SP1,2025-02-09,Alaves,Getafe,0.0,1.0,A,1625.39,1645.16,2.32,2.9,3.63
SP1,2025-02-09,Valencia,Leganes,2.0,0.0,H,1618.52,1585.85,1.74,3.43,5.39
SP1,2025-02-09,Sociedad,Espanol,2.0,1.0,H,1709.68,1581.92,1.59,3.81,6.29
SP1,2025-02-09,Sevilla,Barcelona,1.0,4.0,A,1661.23,1895.48,5.47,4.63,1.54
SP1,2025-02-10,Mallorca,Osasuna,1.0,1.0,D,1643.06,1655.6,2.02,3.15,4.22
SP1,2025-02-14,Girona,Getafe,1.0,2.0,A,1697.2,1645.16,1.98,3.22,4.44
SP1,2025-02-15,Leganes,Alaves,3.0,3.0,D,1584.78,1621.06,3.19,2.92,2.57
SP1,2025-02-15,Osasuna,Real Madrid,1.0,1.0,D,1671.61,1960.03,5.58,4.32,1.57
SP1,2025-02-15,Ath Madrid,Celta,1.0,1.0,D,1876.59,1650.84,1.42,4.64,7.71
SP1,2025-02-15,Villarreal,Valencia,1.0,1.0,D,1762.49,1640.32,1.53,4.43,5.96
SP1,2025-02-16,Espanol,Ath Bilbao,1.0,1.0,D,1599.68,1800.75,5.22,3.52,1.75
SP1,2025-02-16,Valladolid,Sevilla,0.0,4.0,A,1545.53,1662.65,4.01,3.38,1.99
SP1,2025-02-16,Mallorca,Las Palmas,3.0,1.0,H,1645.38,1598.54,1.73,3.53,5.29
SP1,2025-02-16,Betis,Sociedad,3.0,0.0,H,1675.76,1717.24,2.54,3.1,3.0
SP1,2025-02-17,Barcelona,Vallecano,1.0,0.0,H,1910.77,1667.93,1.2,7.43,12.37
SP1,2025-02-21,Celta,Osasuna,1.0,0.0,H,1650.84,1671.61,1.7,3.8,5.2
SP1,2025-02-22,Alaves,Espanol,0.0,1.0,A,1621.06,1599.68,1.8,3.38,5.22
SP1,2025-02-22,Vallecano,Villarreal,0.0,1.0,A,1667.93,1762.49,2.98,3.42,2.39
SP1,2025-02-22,Valencia,Ath Madrid,0.0,3.0,A,1640.32,1876.59,4.35,3.42,1.91
SP1,2025-02-22,Las Palmas,Barcelona,0.0,2.0,A,1598.54,1910.77,10.33,6.79,1.24
SP1,2025-02-23,Ath Bilbao,Valladolid,7.0,1.0,H,1800.75,1545.53,1.16,7.34,18.55
SP1,2025-02-23,Real Madrid,Girona,2.0,0.0,H,1960.03,1689.7,1.28,6.26,9.32
SP1,2025-02-23,Getafe,Betis,1.0,2.0,A,1671.22,1675.76,2.61,3.06,2.95
SP1,2025-02-23,Sociedad,Leganes,3.0,0.0,H,1717.24,1584.78,1.55,3.79,7.03
SP1,2025-02-24,Sevilla,Mallorca,1.0,1.0,D,1662.65,1645.38,2.09,3.17,3.93
SP1,2025-02-28,Valladolid,Las Palmas,1.0,1.0,D,1545.53,1598.54,3.14,3.21,2.43
SP1,2025-03-01,Girona,Celta,2.0,2.0,D,1691.56,1668.7,2.17,3.51,3.31
SP1,2025-03-01,Vallecano,Sevilla,1.0,1.0,D,1662.86,1677.95,2.3,3.23,3.31
SP1,2025-03-01,Betis,Real Madrid,2.0,1.0,H,1701.35,1969.61,4.41,4.07,1.74
SP1,2025-03-01,Ath Madrid,Ath Bilbao,1.0,0.0,H,1881.32,1805.71,2.04,3.44,3.78
